"baseMean","log2FoldChange","lfcSE","pvalue","padj"
3707.38629372524,1.45348527873086,0.0944710824607197,1.29228961502575e-54,5.69899720226358e-52
847.55061612767,2.72573042131851,0.183826757778335,6.65045686536574e-52,2.85953019068563e-49
364.492339461011,2.40470149331361,0.161218819963467,7.29857576553861e-52,3.06166352662191e-49
167.777694782853,2.91800683227213,0.195171967975995,8.57921320972019e-52,3.4314857673018e-49
17207.7903795983,2.0119908020296,0.135321906342524,8.54987148614862e-52,3.4314857673018e-49
757.855733956584,-1.56428182778706,0.104586083587589,1.6259825732336e-51,6.35574415387379e-49
530.669123464864,2.69413030669875,0.182042664837254,2.49663380010951e-51,9.54213438401855e-49
449.459316058619,2.43659245267786,0.164446889434804,3.34959739905574e-51,1.25238534057304e-48
101171.204153438,-1.2960903152167,0.0872843288401169,5.31139975106019e-51,1.94363328337201e-48
2240.04981649941,1.84074124566295,0.124716281762271,7.77662669292851e-51,2.78646255190995e-48
2021.76393039505,-1.23135239937777,0.0831547077411215,1.08508479403028e-50,3.80864762704629e-48
2742.04408470228,1.3690845747889,0.0932312463149884,2.07659308312567e-50,7.14306488733568e-48
800.971681062801,-2.48615067691583,0.170970824304328,5.52832449888499e-50,1.86434613835927e-47
5405.32995510231,1.19051608251365,0.0814355816172305,1.77863567894546e-49,5.8828375081121e-47
159.901383953523,4.78782004593946,0.328332475703576,3.40845670307003e-49,1.10607635539814e-46
197.414518674893,2.50644468847073,0.172274318993604,4.26547667882925e-49,1.35855432220712e-46
741.884962411023,-2.10670621114406,0.146128240189067,9.41421421192015e-49,2.94391036783299e-46
3060.77107617681,1.52311859855399,0.105543808945373,1.4194768486875e-48,4.35956827153149e-46
371.34111196302,-2.17810969837293,0.1517240133342,3.92878366550726e-48,1.1854587765449e-45
3087.31912620913,2.60486954102543,0.18409232067471,6.91694754259198e-48,2.05111346181103e-45
628.478421622167,2.30479129057532,0.16161258590889,9.25309106805267e-48,2.69735446236335e-45
1600.15858101577,1.89590918073305,0.132890814847941,1.14664178357381e-47,3.28684867261433e-45
1359.98198570612,1.49156131427429,0.104360199250558,1.57891002343526e-47,4.45174975296115e-45
2759.93033551282,-1.81843270454301,0.129219265824372,1.74768496698399e-46,4.848134475348e-44
1923.66540807092,1.55152060950528,0.110915519880879,9.09237746011216e-46,2.48221904661062e-43
1249.55734285834,1.36724180693121,0.097991627439382,2.22397821681023e-45,5.97659396108112e-43
1634.01756046095,1.53191081752795,0.1103384990922,4.34150565835844e-45,1.14876239720164e-42
436.729285853603,-2.52822635403701,0.183872123599836,7.09060185715892e-45,1.84774638395873e-42
230.096656145414,-2.2092387334226,0.159751432557169,9.52002915427209e-45,2.44380569290038e-42
12776.7931125587,1.35340250925944,0.0996115918704324,3.06360547769526e-43,7.74866920748247e-41
231.948469053589,2.8647205240882,0.212579210003658,3.14221277866352e-43,7.83230689568606e-41
2911.90201643449,-1.79021830210614,0.132523629806533,3.72824511828993e-43,9.16029825563836e-41
4624.49124830669,-1.1410796309276,0.0844006954722718,9.37944970326349e-43,2.27207261192153e-40
385.649573663505,7.2716193614094,0.543866167360896,9.56364183403458e-43,2.28451494310501e-40
2029.96583563814,1.90591763338831,0.14216937091317,1.41701151431302e-42,3.33851794995474e-40
387.085528658502,-2.3502310942587,0.175988716080228,2.25530823501163e-42,5.24176301810339e-40
451.771397405909,-1.84781607209755,0.138431444835997,4.15010885714621e-42,9.5170296312077e-40
678.713915920672,-1.84534934457808,0.138312222097267,5.21529293157753e-42,1.18023451487108e-39
3892.45643121619,2.224462080211,0.168083943583472,5.56565480244828e-42,1.24316489541958e-39
8033.46560962925,-0.99994998997248,0.0745961787852558,6.18502401700658e-42,1.36379779574995e-39
1807.83166109998,1.24817395358706,0.0936652815688262,1.26417326653554e-41,2.7522172166006e-39
679.998179511399,2.20322337016799,0.16665620247138,1.38244893016128e-41,2.97209239373049e-39
1462.44810443577,1.58152147270042,0.120059969851595,4.07641025256897e-41,8.65557776962144e-39
1966.12350299322,1.4815631664009,0.112404935009594,5.09667531282617e-41,1.0689965695768e-38
554.981593361796,2.18807982754703,0.167484019729652,5.36110524810442e-41,1.11091143568853e-38
4916.45320793679,1.17153480330953,0.0888035920134015,7.53294312505504e-41,1.54237010485502e-38
245.03690687497,-2.85189067646818,0.218694558904338,1.67539595676097e-40,3.39001588945082e-38
1977.92435781335,2.10012644792656,0.162933032971721,7.56384169906843e-40,1.51268038816602e-37
8459.98619060598,2.12269134281697,0.165448559650845,1.37998246212828e-39,2.72808257082119e-37
12615.4545701322,1.15172608324637,0.0891487933604019,2.83365273470168e-39,5.53818106637889e-37
1019.41644748586,1.41166417003082,0.109588338366172,4.29863349871512e-39,8.30698848813498e-37
656.33228692676,1.93139634263531,0.150879423525981,5.11818884063925e-39,9.7808588744616e-37
1945.3248938542,1.66298358271744,0.130520124079706,1.41135390968775e-38,2.66745888930985e-36
1686.01345469266,2.05562357090539,0.163488805421489,4.4758898610406e-38,8.36748149130839e-36
1316.14228545506,1.58879624386825,0.125416754935892,4.7267901742525e-38,8.74151228031922e-36
3109.77760469355,1.18972982578575,0.0938745448473821,6.9432207694497e-38,1.27038780865708e-35
3665.87867876819,1.58686996372253,0.126381276402609,1.54708947008806e-37,2.80088334695206e-35
6864.28939575667,-1.1650069189998,0.0926805155398178,1.96340542973012e-37,3.51756354020086e-35
4776.92377242599,-1.31239041253833,0.104826805962008,4.85731977067831e-37,8.61247863256662e-35
2165.86873021087,2.03088550313539,0.164529922173594,1.39412729736331e-36,2.4466934068726e-34
506.737581133211,2.35119317511137,0.191493385025389,1.92544074737151e-36,3.34501569838814e-34
25905.8798016956,-0.992341109376087,0.0798770147345875,2.24131535050306e-36,3.85483827133022e-34
1091.31459556636,2.36484643142342,0.193490048257056,2.99980970557376e-36,5.10828981447159e-34
1019.95025521055,1.59617509468526,0.129866784121238,4.36730563106224e-36,7.36404799496465e-34
13237.1301498161,1.44115821772841,0.11712507968488,4.52524395728479e-36,7.55627872051855e-34
1118.02616268047,-1.70082215830389,0.139156963863841,7.89089062379975e-36,1.30495603691088e-33
4943.35879934253,1.14806697404736,0.0935090611415364,8.0606972973264e-36,1.32034221730206e-33
1921.60850005955,2.18349469786657,0.183887432570285,1.47656448814451e-34,2.39579553128278e-32
243.837584130276,-3.0206501827516,0.253501788455566,2.49869206475032e-34,4.01635559080755e-32
216.908851808554,2.04911118932112,0.171667257153659,3.8345631596257e-34,6.10654183170392e-32
835.373102741495,1.22576813135542,0.102579318202082,4.6931919358535e-34,7.40534019309581e-32
374.186303130008,1.89344595632845,0.159002049654688,4.98984541029645e-34,7.80185011015351e-32
152.68363291452,-2.74655238049076,0.231742685104931,8.63483496455342e-34,1.33793267166986e-31
1417.96004428338,1.02484987971128,0.086463137281379,2.10937936557993e-33,3.23921568826868e-31
3240.00192928278,1.11458878466465,0.0946940528654126,3.80588385808385e-33,5.79268995355612e-31
993.961725760664,1.23682438521073,0.105457386683157,7.47597738035459e-33,1.12788890319929e-30
1011.81422044271,1.32875862700122,0.113479298905375,7.9864181534231e-33,1.19442092018021e-30
5047.88015767517,1.01464790175878,0.086622425674805,1.07274625044804e-32,1.5905312725393e-30
15875.1517894994,0.904900957417729,0.0774732300465691,1.92391090596542e-32,2.82814903176917e-30
5605.14556810232,1.10962386374657,0.0953929275648057,2.26857776214976e-32,3.30654821450964e-30
866.801306175568,-1.19779365291405,0.103070797172893,2.61269903081032e-32,3.77611854041232e-30
1549.01755184597,1.21643507097757,0.104868168422249,2.99468576586755e-32,4.29213337392966e-30
1979.36325347432,-0.980115002408271,0.0844316771855688,3.35682843192021e-32,4.77141257856163e-30
4064.34026769822,1.00472819085017,0.0865473306376869,3.65515792524318e-32,5.15287386526701e-30
1573.12192988126,1.18371967574092,0.102187925277176,3.81220021404685e-32,5.3305716651538e-30
996.773036356035,1.55184073231815,0.135899929286163,1.29545719464195e-31,1.79682002343927e-29
15708.434657503,1.88718575414756,0.16701760563693,1.44502301918133e-31,1.98823607255198e-29
1495.13886152724,-1.61392804541767,0.142142459249428,2.21094623432568e-31,3.01794160985456e-29
7523.53074020468,1.52547216130832,0.134409202325273,2.29222679314815e-31,3.10425264687835e-29
1305.67336235188,-1.32969054892285,0.11694135821408,3.27975555295946e-31,4.4069152933867e-29
5663.7517795752,-1.17538597681736,0.103365641712707,3.31267273358226e-31,4.41664018177374e-29
632.004144221465,-1.25761050635252,0.110443328351881,4.29324499949362e-31,5.67996313433005e-29
990.245590990562,1.04165897852301,0.0925551921839036,2.70479199520023e-30,3.5511234752251e-28
3722.0531363226,1.16271396851917,0.104658910144156,5.46850237108491e-30,7.12521002123405e-28
153.473473612223,-2.52882567266735,0.228937028143962,8.24641293261147e-30,1.06639139870665e-27
2254.62804164653,-1.00280728654732,0.0903156907994493,1.06951342607062e-29,1.37272846380512e-27
115.233294913977,2.4488341320111,0.221798075033024,1.14654128489913e-29,1.4606935969615e-27
9213.0107902198,1.09492542918356,0.100313175565866,8.02914185155675e-29,1.01539125518327e-26
670.704437097575,-2.01420202390387,0.187259491961327,8.52454824749015e-29,1.07017303144951e-26
344.61869668871,-1.74497555834659,0.161214095720364,1.24439068722194e-28,1.55088952387899e-26
2132.44392310662,1.06913629770911,0.0988369163134799,2.52637326202911e-28,3.12597796644882e-26
160.547638187659,-2.45752632713316,0.229328690920543,3.04466608805529e-28,3.74037228917592e-26
1603.91533913802,-1.14053229121833,0.10586193848124,3.35429773738201e-28,4.09152955923639e-26
997.85075486879,1.38738905733939,0.129640505667492,4.90666839441118e-28,5.94294293770971e-26
77.7681206461437,3.33279126145433,0.31153873046188,5.7211033263526e-28,6.88092700069499e-26
2568.0875265921,3.96836922817204,0.38326077297176,8.42457885255196e-28,1.00621063670167e-25
5000.69682599411,1.34269198240487,0.126696434772046,1.07307474780807e-27,1.27281466121041e-25
1233.66849211933,-1.40503166584523,0.132462479886726,1.30336467535049e-27,1.5353814418735e-25
305.066190477375,1.78269826972871,0.168453861497438,1.67814674706601e-27,1.96343169406723e-25
2286.37966892863,1.29549199370725,0.122375024369525,2.19241803449126e-27,2.54779714697399e-25
2993.00746857521,-1.15680973576464,0.109923475807048,4.87502168878118e-27,5.62721463257366e-25
26396.1269704638,-0.955477162652429,0.0906230648530411,5.35608535970223e-27,6.14128747343457e-25
13812.5913100809,-0.942935551249193,0.0896554876196426,7.30658146292203e-27,8.3222446742249e-25
665.78668097026,1.19590343876967,0.114097234149352,7.42418046630632e-27,8.40055788421068e-25
93.4830975593276,-2.62380380227223,0.250915880416521,8.67965308249789e-27,9.75695120038439e-25
18386.9635568215,1.52728637978478,0.14694772151205,8.9189895242413e-27,9.96088966411858e-25
569.820836089202,1.8432290835684,0.177224127342139,1.06592734466179e-26,1.18276673553794e-24
850.662038439191,1.04014925343828,0.0992893492947859,1.11444104711375e-26,1.22867125444291e-24
1703.74752787242,1.08257754674225,0.103595709473421,1.29378165193063e-26,1.41730895742388e-24
752.603026214405,1.09666176289261,0.105023719918194,1.42536621651908e-26,1.55157427581719e-24
850.03016627608,1.40301006679404,0.135860330291516,2.78228185385235e-26,3.00958903172368e-24
11511.870706204,1.58368787861294,0.154674567271091,2.88095233215555e-26,3.09684369754646e-24
517.691488391865,-1.18018823210366,0.113910939605054,3.03345264387549e-26,3.24051875913134e-24
178.982191682127,-2.43728574576483,0.239537354675615,4.13764511897248e-26,4.39279990130912e-24
287.083457020888,5.11172838325124,0.508421630041667,4.78345232764202e-26,5.04727586399479e-24
3699.43191730252,1.06935340049566,0.103710401827425,5.34155241955636e-26,5.60179024780182e-24
263.21881946812,-1.44185889864281,0.140071892447278,5.68839864061194e-26,5.92937989211423e-24
745.136599938083,1.08588782830814,0.105298075373047,5.79348917922857e-26,6.00254339720194e-24
628.486249377048,2.05924461720385,0.203374260639818,6.19664082696791e-26,6.38179793910306e-24
634.242747434033,1.65221852268631,0.162802053923007,1.07845951372881e-25,1.10407292717987e-23
354.388186317743,-2.54193391532034,0.25450677682743,1.45380929716067e-25,1.47953053857197e-23
14142.4652510278,0.89862456628287,0.0888318942272636,1.85945470305237e-25,1.88122126104692e-23
149.806003055528,2.43744704980546,0.241740758221821,2.22921099318744e-25,2.24211695156905e-23
1930.51287632328,1.20015935951955,0.118674270960779,3.02431340832482e-25,3.02413757614992e-23
231.757801313886,-2.5087586888881,0.251717679447161,3.31405740937287e-25,3.29470944415052e-23
127.038607835993,1.98673662747194,0.197397422582615,5.01548221362481e-25,4.95754474667431e-23
1699.95333756139,1.0823774352891,0.107400268327215,5.80498715731173e-25,5.70514137820597e-23
499.446096456298,1.13753225646415,0.112737040167321,6.11909030942751e-25,5.97967239953658e-23
2269.82397184498,1.06164025639598,0.105774434942458,9.00253662322093e-25,8.74771906117383e-23
4878.12152538178,0.752882573937646,0.0748136402891648,9.16412667375418e-25,8.85470868887068e-23
592.655176222975,-1.29995228171808,0.130066582771972,9.67968206775538e-25,9.30060625046507e-23
2836.53120805247,-0.955365491008834,0.095127541147451,1.01736833470906e-24,9.72095443814505e-23
5370.67580944535,0.851166897632468,0.0846212837947615,1.03260882464905e-24,9.81206584261827e-23
786.459162740986,-1.95887104807217,0.198719049790904,1.11921537955416e-24,1.05765853367868e-22
1844.95504014827,1.01798318164889,0.101549249497681,1.13077866441466e-24,1.06274657099824e-22
14418.812107609,1.02843684277785,0.102981646620797,1.42175213333635e-24,1.32895189898108e-22
133.379868383255,-2.52025548616197,0.256219268653659,1.86853749425096e-24,1.73713385749309e-22
6005.31861968581,-1.13690096009384,0.114448507770204,1.9967699391739e-24,1.84636807440064e-22
3438.45172073999,-1.74049600892371,0.177926813394088,2.34728888738105e-24,2.158878159041e-22
2387.56944110656,0.851992461637936,0.0854665920758514,2.40202366447282e-24,2.19746835134405e-22
723.124124577144,1.07620637522284,0.108446164190727,3.01999974685939e-24,2.73373556032814e-22
164.394096401041,-2.21916335827047,0.225424647983664,3.01526974744281e-24,2.73373556032814e-22
1986.27290142602,0.987066016547142,0.0997345921053226,4.36916427978585e-24,3.93430662031606e-22
207.54481933717,1.87496909141949,0.191131712400228,4.79161117955038e-24,4.29223545193161e-22
229.112195709338,-1.53356088139756,0.1558870724727,4.85444990425197e-24,4.3259939846233e-22
787.784330234144,-1.67756616126519,0.171767956111038,5.01019322427151e-24,4.44176872496112e-22
686.895989116922,-1.61755666889566,0.165862821480687,5.77550755506582e-24,5.09399766356806e-22
2125.43184399239,-1.11793018875949,0.113993817766742,7.40361838633107e-24,6.49667513400552e-22
137.204790959623,-1.92216085310175,0.196493778952067,8.3354933670864e-24,7.27726651880807e-22
251.995272016514,-1.49676111975254,0.153437822135612,1.11364751771972e-23,9.67354730164719e-22
2798.50783419569,-0.856678524492123,0.0871739718682583,1.12930319940711e-23,9.76024408372004e-22
818.329511864192,-1.18557232736902,0.121500277386222,1.1857657210153e-23,1.01969923178711e-21
5832.72273983331,0.84746687777161,0.0868598744257449,2.17615873082916e-23,1.8620773140065e-21
5173.40362033442,1.23817014111059,0.128304142437068,3.13952294139122e-23,2.67310173608849e-21
529.388781642339,-1.09765289969543,0.113461975185771,3.42139205223212e-23,2.89874492149459e-21
167.274526184359,1.8892937325622,0.196866251463177,4.36757537585647e-23,3.68225141614488e-21
138.900102604855,-2.86070408329316,0.301653655631199,4.38963829588393e-23,3.68279946589794e-21
2816.71415208614,-0.968246715287274,0.0999950866475155,4.5981808817161e-23,3.83903461090462e-21
2424.70248434933,1.17558971831022,0.122450676931234,4.629363896808e-23,3.84639756817395e-21
3324.90719720189,0.8091117786111,0.0835518068544226,4.89190910175227e-23,4.04499733851141e-21
22774.0471202493,1.4726511106905,0.15432094425321,5.49079111055627e-23,4.51847446461518e-21
1324.8469134043,1.0913660391129,0.112971570869725,5.52107146425269e-23,4.52175752922295e-21
3789.75555672441,1.46222731944555,0.15424717380163,5.96953424795816e-23,4.86587770287357e-21
96.3956151122801,2.37911200815204,0.248747572753753,6.24464149790356e-23,5.06611269445488e-21
8003.18512744296,0.972558012772276,0.101075071472434,6.87760836385202e-23,5.55342658450192e-21
2291.95441004543,1.38280855814572,0.144837063102326,7.22659977754368e-23,5.80795745672775e-21
3134.43751064968,1.11412343556402,0.116992001393479,1.15586489460511e-22,9.24638154526198e-21
9325.68248150326,-1.19174885780401,0.125649608952568,1.24054990492579e-22,9.87787861797161e-21
2550.32270453256,1.16549398676785,0.122864984672541,1.31616016401135e-22,1.04316307192771e-20
4508.47470666249,1.12929257275925,0.119352529451077,1.5019347881921e-22,1.18494387257412e-20
153.414405079551,-2.55095281124826,0.274676101063852,1.77925342274538e-22,1.39732327021908e-20
120.109905042841,-2.53062493934284,0.268920095259615,1.90023500044006e-22,1.48555189875312e-20
250.875119619123,1.72009508812349,0.18293494551069,2.3840361325977e-22,1.85534106083927e-20
87.5032950895047,-2.45488075504238,0.260951573099001,2.40834483429064e-22,1.86581634256598e-20
3501.5013748256,1.51221772408782,0.161604978308217,2.54452271770353e-22,1.96247740904856e-20
11150.4185092059,0.906965762934643,0.0956807136245472,2.70886777027461e-22,2.07990253486397e-20
4545.78075759229,0.794370886409863,0.0836730271043928,3.23046670932774e-22,2.46936875261013e-20
47.4127935786186,3.81788006191944,0.405503525313313,4.2053349357231e-22,3.2003343167921e-20
3512.70082340194,1.00856834736488,0.107282008546449,4.63408606797984e-22,3.51108573934737e-20
2196.61783165255,0.929068451081974,0.0989143128842098,6.1946944949902e-22,4.672918886813e-20
644.275085829966,1.37321450666074,0.148165092479967,9.60159854192465e-22,7.21126171714244e-20
469.00560038627,1.0941232933249,0.11727888912004,9.75359886503887e-22,7.29357160346972e-20
1385.82181305099,0.897490682057732,0.0961967056869852,1.10944331975195e-21,8.26030980797135e-20
1774.90361849245,1.58815977979392,0.172965586686325,1.15578236023398e-21,8.56823310933802e-20
1858.38161022778,0.977643058618465,0.105202333832586,1.31961199492069e-21,9.74077540800042e-20
95.6711632981977,-2.93324520052373,0.317848151317181,1.43732716522129e-21,1.05643546643765e-19
649.248479966546,1.24094528474355,0.134208108846177,1.50561361932374e-21,1.10191696335102e-19
621.234935649193,-1.10357817389283,0.119028772000661,1.70732972217074e-21,1.2442527072718e-19
316.909868574633,1.27035029107315,0.137458591561386,1.94578774596923e-21,1.41205077818248e-19
2499.17701955282,-1.27785223478238,0.139409117343728,2.14982595116343e-21,1.55356540059075e-19
55.4614366064345,4.77971615378165,0.5191850955457,2.57950386300486e-21,1.85627142007617e-19
107.868173774891,-2.17114294370287,0.238551990345006,3.88480762434529e-21,2.78395026379644e-19
2318.14979909312,-0.910248344896581,0.0989621805441929,3.90105173680966e-21,2.78399123740205e-19
3615.39531414375,1.22441894417081,0.134092984781937,4.196043077234e-21,2.98213821840279e-19
980.038907468223,1.09109929556295,0.119157990553516,4.46062988450828e-21,3.15713470714641e-19
215.915400439923,-1.66530560952622,0.182927971299475,4.82937431221779e-21,3.40411511458335e-19
112.230149132513,-2.39700155648479,0.26439491001648,5.16396704421999e-21,3.62510486504243e-19
56.4057458081429,6.18316931914589,0.659553757900965,5.55351304158414e-21,3.88271832529291e-19
2209.67136228244,3.11607798991717,0.350689237745758,5.75717986265659e-21,4.00881524120772e-19
82818.5867786853,-0.837975354487413,0.0913237365460883,5.87299872868382e-21,4.0729719812352e-19
1572.41792017538,1.32774641088268,0.146500130417627,6.46646798162874e-21,4.46653746249127e-19
1445.63449591796,0.906378461111947,0.0991888216175918,8.17105426417195e-21,5.62135849157974e-19
1489.28195274018,1.08506462667478,0.119523511368815,8.59177506597969e-21,5.8872485800711e-19
21236.1461296291,0.830959688046792,0.0912347549211779,9.21859090366555e-21,6.29168829175174e-19
2431.51620138059,1.11717173662553,0.123991269077207,1.35971747729395e-20,9.17089446744259e-19
214.203694283857,1.45749603863939,0.161690585020695,1.35602339134027e-20,9.17089446744259e-19
402.293199706184,-1.17758869779677,0.130380706244335,1.35243662259236e-20,9.17089446744259e-19
238.200156878614,-1.62804913041606,0.181551303057019,1.56184216027888e-20,1.04930169197799e-18
2181.54555974853,1.21732959390136,0.135825605350749,1.85805801593793e-20,1.24345291113294e-18
1337.0871722978,1.41781363057999,0.158910121173194,1.92058642904514e-20,1.2803165113623e-18
810.320928444818,-1.20105170874093,0.134049864941541,1.93450822030645e-20,1.28461802629539e-18
158.590545748661,-2.30795415491312,0.261837664138554,1.97834196673183e-20,1.30867321099311e-18
116.070033362826,2.95793058080149,0.336219299683558,2.25686284347786e-20,1.48719479099524e-18
5576.06544872764,-0.757891103638374,0.0839024289400163,2.55544626644502e-20,1.677523676969e-18
561.962354067102,-1.00855674791797,0.112198993432154,2.59993851463333e-20,1.70024116019691e-18
617.978446742873,-1.30795751326392,0.14680621108456,2.84043604036738e-20,1.85047952493479e-18
158.536341335693,2.07336854265634,0.235131646589051,3.30765075113623e-20,2.14672774599215e-18
1375.84243643567,0.823930247314631,0.0918849034622558,4.08072595101587e-20,2.63851148990684e-18
45.7681551280856,4.0207732471319,0.451862918372836,4.61615738049769e-20,2.97353149015654e-18
758.723119056855,1.02022308133083,0.114822726946691,5.63892203980085e-20,3.61879925979608e-18
3231.83828201915,0.869230198068104,0.0976921873334425,6.02324325809978e-20,3.85106917457465e-18
1865.48453742506,0.983552860625848,0.110751754548544,6.31344562433179e-20,4.02166486269935e-18
134.922416090199,2.39103937447457,0.273398121024294,6.48101557653352e-20,4.113172948369e-18
4205.82812796079,1.04049904509759,0.117477957480324,7.12993882412771e-20,4.50837565574163e-18
1591.29096532,1.5216499020615,0.174393261038661,8.32134842712821e-20,5.24244950909077e-18
2787.62853103263,-0.965399514564121,0.109127341787049,8.81300438173233e-20,5.5319292832633e-18
436.53491521716,1.17951232730888,0.134158437642409,1.11657467620499e-19,6.98326103856348e-18
413.260190041032,1.328844383266,0.151841034715405,1.24715378274691e-19,7.77166590922615e-18
6825.2613850415,0.735947964996063,0.0827382306366283,1.39231939758547e-19,8.64494632457491e-18
382.693033794274,1.24821534688053,0.14270560326906,1.56789324504832e-19,9.70007047539066e-18
67.3447821140173,10.982106683734,2.92999592335464,1.61555065181804e-19,9.9590880504009e-18
801.004368651594,0.870742245207236,0.098918105868753,1.67564121471899e-19,1.02926261614114e-17
1282.36179913309,-0.859106002360628,0.0977063387180177,1.77438150828051e-19,1.0860351445166e-17
9451.74571876984,1.44568591654313,0.167491226427369,1.94774920422266e-19,1.18791980721367e-17
3871.17906707202,1.16365426462216,0.134053307446174,2.30852187570934e-19,1.40297765866872e-17
1604.26713691163,0.923797755588801,0.105679908060684,2.34418771349543e-19,1.41963677762e-17
319.495628577677,-1.16032869961255,0.133156020125665,2.59065705662159e-19,1.56339335848543e-17
880.992630594961,1.00942852301305,0.115972232069653,2.6566140658002e-19,1.59759109502439e-17
242.331749164027,-1.45149642237129,0.167645514117977,2.81076699023811e-19,1.68440353536952e-17
2401.15363197325,0.995192387174487,0.114351746437656,2.82657491785723e-19,1.68799520875786e-17
194.011231885016,-1.64618658455322,0.190701397220125,2.9245808483001e-19,1.74047979273057e-17
70.3975571581135,2.29251666407283,0.265901219687333,3.44690688956915e-19,2.04425350323103e-17
3384.65039407716,0.733365012295524,0.0840494765259146,3.99260345519766e-19,2.35975212460291e-17
193.793107477906,-1.49224839567127,0.173209135600641,4.39439529068557e-19,2.58832892481168e-17
171.814039785495,-1.67483416791963,0.194959112001803,4.64903751076065e-19,2.72896915179428e-17
872.446841008768,0.830470539949052,0.0955604584466175,4.802152902348e-19,2.80925944787358e-17
715.584016962499,-1.18178176812938,0.137266231934186,5.15072045139878e-19,2.99967896438884e-17
2975.14699363417,0.874633428574845,0.101087152860421,5.16253836536483e-19,2.99967896438884e-17
764.275296850917,-0.900780663116609,0.103982006922665,5.20326566870377e-19,3.01316384633118e-17
1125.49565877445,-0.930067888386682,0.10753934780943,5.58444326974603e-19,3.22304831531416e-17
782.020146525324,1.36736211588893,0.159879207693516,5.60680362156454e-19,3.22513095275212e-17
237.49090968715,1.89288749757318,0.22286763966213,6.25457891127699e-19,3.5857500898351e-17
60.7720385225051,2.64267661332102,0.30842075751104,6.33305671508849e-19,3.61867915092382e-17
72.9572638453756,2.46407944520637,0.288154785630461,6.64912674509447e-19,3.78669969830728e-17
